avg_elapsed_ms,avg_empty_dequeues,avg_successful_ops,avg_throughput_mops,best_throughput_mops,binary,block_size,block_size_requested,command,ops_per_thread,ops_per_thread_requested,parse_error,parse_ok,producer_ratio,producer_ratio_requested,queue,queue_label_expected,repeat_id,repeats,reset_between_repeats,return_code,stderr,stdout,success,test,test_requested,threads,threads_requested,timed_out,wall_time_sec,worst_throughput_mops
20.9508,3584,12800,0.610956,0.610956,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 25 --test balanced --block 256 --repeats 1,64,64,,True,25,25,sfq,sfq,2,1,True,0,"[run 0] elapsed_ms=20.9508 successful_ops=12800 empty_dequeues=3584 throughput_mops=0.610956
","{""queue"":""sfq"",""test"":""balanced"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":25,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":12800,""avg_empty_dequeues"":3584,""avg_elapsed_ms"":20.9508,""avg_throughput_mops"":0.610956,""best_throughput_mops"":0.610956,""worst_throughput_mops"":0.610956,""success"":true}
",True,balanced,balanced,256,256,False,0.4560549259185791,0.610956
22.0812,8192,8192,0.370994,0.370994,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 25 --test split_roles --block 256 --repeats 1,64,64,,True,25,25,sfq,sfq,0,1,True,0,"[run 0] elapsed_ms=22.0812 successful_ops=8192 empty_dequeues=8192 throughput_mops=0.370994
","{""queue"":""sfq"",""test"":""split_roles"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":25,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":8192,""avg_empty_dequeues"":8192,""avg_elapsed_ms"":22.0812,""avg_throughput_mops"":0.370994,""best_throughput_mops"":0.370994,""worst_throughput_mops"":0.370994,""success"":true}
",True,split_roles,split_roles,256,256,False,0.45279788970947266,0.370994
14.4927,8192,8192,0.56525,0.56525,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 25 --test split_roles --block 256 --repeats 1,64,64,,True,25,25,sfq,sfq,1,1,True,0,"[run 0] elapsed_ms=14.4927 successful_ops=8192 empty_dequeues=8192 throughput_mops=0.56525
","{""queue"":""sfq"",""test"":""split_roles"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":25,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":8192,""avg_empty_dequeues"":8192,""avg_elapsed_ms"":14.4927,""avg_throughput_mops"":0.56525,""best_throughput_mops"":0.56525,""worst_throughput_mops"":0.56525,""success"":true}
",True,split_roles,split_roles,256,256,False,0.461087703704834,0.56525
21.4732,8192,8192,0.381499,0.381499,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 25 --test split_roles --block 256 --repeats 1,64,64,,True,25,25,sfq,sfq,2,1,True,0,"[run 0] elapsed_ms=21.4732 successful_ops=8192 empty_dequeues=8192 throughput_mops=0.381499
","{""queue"":""sfq"",""test"":""split_roles"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":25,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":8192,""avg_empty_dequeues"":8192,""avg_elapsed_ms"":21.4732,""avg_throughput_mops"":0.381499,""best_throughput_mops"":0.381499,""worst_throughput_mops"":0.381499,""success"":true}
",True,split_roles,split_roles,256,256,False,0.452714204788208,0.381499
1.794,0,16384,9.13265,9.13265,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 50 --test balanced --block 256 --repeats 1,64,64,,True,50,50,sfq,sfq,0,1,True,0,"[run 0] elapsed_ms=1.794 successful_ops=16384 empty_dequeues=0 throughput_mops=9.13265
","{""queue"":""sfq"",""test"":""balanced"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":50,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":16384,""avg_empty_dequeues"":0,""avg_elapsed_ms"":1.794,""avg_throughput_mops"":9.13265,""best_throughput_mops"":9.13265,""worst_throughput_mops"":9.13265,""success"":true}
",True,balanced,balanced,256,256,False,0.4297037124633789,9.13265
2.34648,0,16384,6.98236,6.98236,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 50 --test balanced --block 256 --repeats 1,64,64,,True,50,50,sfq,sfq,1,1,True,0,"[run 0] elapsed_ms=2.34648 successful_ops=16384 empty_dequeues=0 throughput_mops=6.98236
","{""queue"":""sfq"",""test"":""balanced"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":50,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":16384,""avg_empty_dequeues"":0,""avg_elapsed_ms"":2.34648,""avg_throughput_mops"":6.98236,""best_throughput_mops"":6.98236,""worst_throughput_mops"":6.98236,""success"":true}
",True,balanced,balanced,256,256,False,0.4407503604888916,6.98236
1.79304,0,16384,9.13753,9.13753,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 50 --test balanced --block 256 --repeats 1,64,64,,True,50,50,sfq,sfq,2,1,True,0,"[run 0] elapsed_ms=1.79304 successful_ops=16384 empty_dequeues=0 throughput_mops=9.13753
","{""queue"":""sfq"",""test"":""balanced"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":50,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":16384,""avg_empty_dequeues"":0,""avg_elapsed_ms"":1.79304,""avg_throughput_mops"":9.13753,""best_throughput_mops"":9.13753,""worst_throughput_mops"":9.13753,""success"":true}
",True,balanced,balanced,256,256,False,0.46895527839660645,9.13753
1.60636,0,16384,10.1994,10.1994,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 50 --test split_roles --block 256 --repeats 1,64,64,,True,50,50,sfq,sfq,0,1,True,0,"[run 0] elapsed_ms=1.60636 successful_ops=16384 empty_dequeues=0 throughput_mops=10.1994
","{""queue"":""sfq"",""test"":""split_roles"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":50,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":16384,""avg_empty_dequeues"":0,""avg_elapsed_ms"":1.60636,""avg_throughput_mops"":10.1994,""best_throughput_mops"":10.1994,""worst_throughput_mops"":10.1994,""success"":true}
",True,split_roles,split_roles,256,256,False,0.41768836975097656,10.1994
1.77772,0,16384,9.21629,9.21629,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 50 --test split_roles --block 256 --repeats 1,64,64,,True,50,50,sfq,sfq,1,1,True,0,"[run 0] elapsed_ms=1.77772 successful_ops=16384 empty_dequeues=0 throughput_mops=9.21629
","{""queue"":""sfq"",""test"":""split_roles"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":50,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":16384,""avg_empty_dequeues"":0,""avg_elapsed_ms"":1.77772,""avg_throughput_mops"":9.21629,""best_throughput_mops"":9.21629,""worst_throughput_mops"":9.21629,""success"":true}
",True,split_roles,split_roles,256,256,False,0.4259769916534424,9.21629
1.61504,0,16384,10.1446,10.1446,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 50 --test split_roles --block 256 --repeats 1,64,64,,True,50,50,sfq,sfq,2,1,True,0,"[run 0] elapsed_ms=1.61504 successful_ops=16384 empty_dequeues=0 throughput_mops=10.1446
","{""queue"":""sfq"",""test"":""split_roles"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":50,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":16384,""avg_empty_dequeues"":0,""avg_elapsed_ms"":1.61504,""avg_throughput_mops"":10.1446,""best_throughput_mops"":10.1446,""worst_throughput_mops"":10.1446,""success"":true}
",True,split_roles,split_roles,256,256,False,0.42876362800598145,10.1446
1.80289,0,16384,9.08766,9.08766,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 75 --test balanced --block 256 --repeats 1,64,64,,True,75,75,sfq,sfq,0,1,True,0,"[run 0] elapsed_ms=1.80289 successful_ops=16384 empty_dequeues=0 throughput_mops=9.08766
","{""queue"":""sfq"",""test"":""balanced"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":75,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":16384,""avg_empty_dequeues"":0,""avg_elapsed_ms"":1.80289,""avg_throughput_mops"":9.08766,""best_throughput_mops"":9.08766,""worst_throughput_mops"":9.08766,""success"":true}
",True,balanced,balanced,256,256,False,0.432849645614624,9.08766
1.71945,0,16384,9.52863,9.52863,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 75 --test balanced --block 256 --repeats 1,64,64,,True,75,75,sfq,sfq,1,1,True,0,"[run 0] elapsed_ms=1.71945 successful_ops=16384 empty_dequeues=0 throughput_mops=9.52863
","{""queue"":""sfq"",""test"":""balanced"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":75,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":16384,""avg_empty_dequeues"":0,""avg_elapsed_ms"":1.71945,""avg_throughput_mops"":9.52863,""best_throughput_mops"":9.52863,""worst_throughput_mops"":9.52863,""success"":true}
",True,balanced,balanced,256,256,False,0.4189724922180176,9.52863
1.79037,0,16384,9.1512,9.1512,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 75 --test balanced --block 256 --repeats 1,64,64,,True,75,75,sfq,sfq,2,1,True,0,"[run 0] elapsed_ms=1.79037 successful_ops=16384 empty_dequeues=0 throughput_mops=9.1512
","{""queue"":""sfq"",""test"":""balanced"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":75,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":16384,""avg_empty_dequeues"":0,""avg_elapsed_ms"":1.79037,""avg_throughput_mops"":9.1512,""best_throughput_mops"":9.1512,""worst_throughput_mops"":9.1512,""success"":true}
",True,balanced,balanced,256,256,False,0.420457124710083,9.1512
1.7174,0,16384,9.53997,9.53997,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 75 --test split_roles --block 256 --repeats 1,64,64,,True,75,75,sfq,sfq,0,1,True,0,"[run 0] elapsed_ms=1.7174 successful_ops=16384 empty_dequeues=0 throughput_mops=9.53997
","{""queue"":""sfq"",""test"":""split_roles"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":75,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":16384,""avg_empty_dequeues"":0,""avg_elapsed_ms"":1.7174,""avg_throughput_mops"":9.53997,""best_throughput_mops"":9.53997,""worst_throughput_mops"":9.53997,""success"":true}
",True,split_roles,split_roles,256,256,False,0.4543144702911377,9.53997
1.78496,0,16384,9.1789,9.1789,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 75 --test split_roles --block 256 --repeats 1,64,64,,True,75,75,sfq,sfq,1,1,True,0,"[run 0] elapsed_ms=1.78496 successful_ops=16384 empty_dequeues=0 throughput_mops=9.1789
","{""queue"":""sfq"",""test"":""split_roles"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":75,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":16384,""avg_empty_dequeues"":0,""avg_elapsed_ms"":1.78496,""avg_throughput_mops"":9.1789,""best_throughput_mops"":9.1789,""worst_throughput_mops"":9.1789,""success"":true}
",True,split_roles,split_roles,256,256,False,0.4997696876525879,9.1789
2.09644,0,16384,7.81515,7.81515,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 75 --test split_roles --block 256 --repeats 1,64,64,,True,75,75,sfq,sfq,2,1,True,0,"[run 0] elapsed_ms=2.09644 successful_ops=16384 empty_dequeues=0 throughput_mops=7.81515
","{""queue"":""sfq"",""test"":""split_roles"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":75,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":16384,""avg_empty_dequeues"":0,""avg_elapsed_ms"":2.09644,""avg_throughput_mops"":7.81515,""best_throughput_mops"":7.81515,""worst_throughput_mops"":7.81515,""success"":true}
",True,split_roles,split_roles,256,256,False,0.44107604026794434,7.81515
1.92212,0,16384,8.52392,8.52392,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 100 --test balanced --block 256 --repeats 1,64,64,,True,100,100,sfq,sfq,0,1,True,0,"[run 0] elapsed_ms=1.92212 successful_ops=16384 empty_dequeues=0 throughput_mops=8.52392
","{""queue"":""sfq"",""test"":""balanced"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":100,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":16384,""avg_empty_dequeues"":0,""avg_elapsed_ms"":1.92212,""avg_throughput_mops"":8.52392,""best_throughput_mops"":8.52392,""worst_throughput_mops"":8.52392,""success"":true}
",True,balanced,balanced,256,256,False,0.43360018730163574,8.52392
1.73356,0,16384,9.45105,9.45105,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 100 --test balanced --block 256 --repeats 1,64,64,,True,100,100,sfq,sfq,1,1,True,0,"[run 0] elapsed_ms=1.73356 successful_ops=16384 empty_dequeues=0 throughput_mops=9.45105
","{""queue"":""sfq"",""test"":""balanced"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":100,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":16384,""avg_empty_dequeues"":0,""avg_elapsed_ms"":1.73356,""avg_throughput_mops"":9.45105,""best_throughput_mops"":9.45105,""worst_throughput_mops"":9.45105,""success"":true}
",True,balanced,balanced,256,256,False,0.4299945831298828,9.45105
1.91369,0,16384,8.56147,8.56147,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 100 --test balanced --block 256 --repeats 1,64,64,,True,100,100,sfq,sfq,2,1,True,0,"[run 0] elapsed_ms=1.91369 successful_ops=16384 empty_dequeues=0 throughput_mops=8.56147
","{""queue"":""sfq"",""test"":""balanced"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":100,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":16384,""avg_empty_dequeues"":0,""avg_elapsed_ms"":1.91369,""avg_throughput_mops"":8.56147,""best_throughput_mops"":8.56147,""worst_throughput_mops"":8.56147,""success"":true}
",True,balanced,balanced,256,256,False,0.4457526206970215,8.56147
1.60324,0,16384,10.2193,10.2193,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 100 --test split_roles --block 256 --repeats 1,64,64,,True,100,100,sfq,sfq,0,1,True,0,"[run 0] elapsed_ms=1.60324 successful_ops=16384 empty_dequeues=0 throughput_mops=10.2193
","{""queue"":""sfq"",""test"":""split_roles"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":100,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":16384,""avg_empty_dequeues"":0,""avg_elapsed_ms"":1.60324,""avg_throughput_mops"":10.2193,""best_throughput_mops"":10.2193,""worst_throughput_mops"":10.2193,""success"":true}
",True,split_roles,split_roles,256,256,False,0.43674373626708984,10.2193
1.40305,0,16384,11.6775,11.6775,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 100 --test split_roles --block 256 --repeats 1,64,64,,True,100,100,sfq,sfq,1,1,True,0,"[run 0] elapsed_ms=1.40305 successful_ops=16384 empty_dequeues=0 throughput_mops=11.6775
","{""queue"":""sfq"",""test"":""split_roles"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":100,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":16384,""avg_empty_dequeues"":0,""avg_elapsed_ms"":1.40305,""avg_throughput_mops"":11.6775,""best_throughput_mops"":11.6775,""worst_throughput_mops"":11.6775,""success"":true}
",True,split_roles,split_roles,256,256,False,0.43214988708496094,11.6775
1.46513,0,16384,11.1827,11.1827,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 64 --producer-ratio 100 --test split_roles --block 256 --repeats 1,64,64,,True,100,100,sfq,sfq,2,1,True,0,"[run 0] elapsed_ms=1.46513 successful_ops=16384 empty_dequeues=0 throughput_mops=11.1827
","{""queue"":""sfq"",""test"":""split_roles"",""threads"":256,""ops_per_thread"":64,""producer_ratio"":100,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":16384,""avg_empty_dequeues"":0,""avg_elapsed_ms"":1.46513,""avg_throughput_mops"":11.1827,""best_throughput_mops"":11.1827,""worst_throughput_mops"":11.1827,""success"":true}
",True,split_roles,split_roles,256,256,False,0.4446697235107422,11.1827
19.6518,65536,0,0,0,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 256 --producer-ratio 0 --test balanced --block 256 --repeats 1,256,256,,True,0,0,sfq,sfq,0,1,True,0,"[run 0] elapsed_ms=19.6518 successful_ops=0 empty_dequeues=65536 throughput_mops=0
","{""queue"":""sfq"",""test"":""balanced"",""threads"":256,""ops_per_thread"":256,""producer_ratio"":0,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":0,""avg_empty_dequeues"":65536,""avg_elapsed_ms"":19.6518,""avg_throughput_mops"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,balanced,balanced,256,256,False,0.4457724094390869,0
21.0315,65536,0,0,0,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 256 --producer-ratio 0 --test balanced --block 256 --repeats 1,256,256,,True,0,0,sfq,sfq,1,1,True,0,"[run 0] elapsed_ms=21.0315 successful_ops=0 empty_dequeues=65536 throughput_mops=0
","{""queue"":""sfq"",""test"":""balanced"",""threads"":256,""ops_per_thread"":256,""producer_ratio"":0,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":0,""avg_empty_dequeues"":65536,""avg_elapsed_ms"":21.0315,""avg_throughput_mops"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,balanced,balanced,256,256,False,0.4500441551208496,0
20.0192,65536,0,0,0,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 256 --producer-ratio 0 --test balanced --block 256 --repeats 1,256,256,,True,0,0,sfq,sfq,2,1,True,0,"[run 0] elapsed_ms=20.0192 successful_ops=0 empty_dequeues=65536 throughput_mops=0
","{""queue"":""sfq"",""test"":""balanced"",""threads"":256,""ops_per_thread"":256,""producer_ratio"":0,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":0,""avg_empty_dequeues"":65536,""avg_elapsed_ms"":20.0192,""avg_throughput_mops"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,balanced,balanced,256,256,False,0.46257853507995605,0
21.4639,65536,0,0,0,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 256 --producer-ratio 0 --test split_roles --block 256 --repeats 1,256,256,,True,0,0,sfq,sfq,0,1,True,0,"[run 0] elapsed_ms=21.4639 successful_ops=0 empty_dequeues=65536 throughput_mops=0
","{""queue"":""sfq"",""test"":""split_roles"",""threads"":256,""ops_per_thread"":256,""producer_ratio"":0,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":0,""avg_empty_dequeues"":65536,""avg_elapsed_ms"":21.4639,""avg_throughput_mops"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,split_roles,split_roles,256,256,False,0.4498755931854248,0
20.6877,65536,0,0,0,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 256 --producer-ratio 0 --test split_roles --block 256 --repeats 1,256,256,,True,0,0,sfq,sfq,1,1,True,0,"[run 0] elapsed_ms=20.6877 successful_ops=0 empty_dequeues=65536 throughput_mops=0
","{""queue"":""sfq"",""test"":""split_roles"",""threads"":256,""ops_per_thread"":256,""producer_ratio"":0,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":0,""avg_empty_dequeues"":65536,""avg_elapsed_ms"":20.6877,""avg_throughput_mops"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,split_roles,split_roles,256,256,False,0.44038939476013184,0
21.5544,65536,0,0,0,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 256 --producer-ratio 0 --test split_roles --block 256 --repeats 1,256,256,,True,0,0,sfq,sfq,2,1,True,0,"[run 0] elapsed_ms=21.5544 successful_ops=0 empty_dequeues=65536 throughput_mops=0
","{""queue"":""sfq"",""test"":""split_roles"",""threads"":256,""ops_per_thread"":256,""producer_ratio"":0,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":0,""avg_empty_dequeues"":65536,""avg_elapsed_ms"":21.5544,""avg_throughput_mops"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,split_roles,split_roles,256,256,False,0.4645514488220215,0
19.5879,39936,25600,1.30693,1.30693,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 256 --producer-ratio 25 --test balanced --block 256 --repeats 1,256,256,,True,25,25,sfq,sfq,0,1,True,0,"[run 0] elapsed_ms=19.5879 successful_ops=25600 empty_dequeues=39936 throughput_mops=1.30693
","{""queue"":""sfq"",""test"":""balanced"",""threads"":256,""ops_per_thread"":256,""producer_ratio"":25,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":25600,""avg_empty_dequeues"":39936,""avg_elapsed_ms"":19.5879,""avg_throughput_mops"":1.30693,""best_throughput_mops"":1.30693,""worst_throughput_mops"":1.30693,""success"":true}
",True,balanced,balanced,256,256,False,0.46392345428466797,1.30693
23.6519,39936,25600,1.08237,1.08237,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 256 --producer-ratio 25 --test balanced --block 256 --repeats 1,256,256,,True,25,25,sfq,sfq,1,1,True,0,"[run 0] elapsed_ms=23.6519 successful_ops=25600 empty_dequeues=39936 throughput_mops=1.08237
","{""queue"":""sfq"",""test"":""balanced"",""threads"":256,""ops_per_thread"":256,""producer_ratio"":25,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":25600,""avg_empty_dequeues"":39936,""avg_elapsed_ms"":23.6519,""avg_throughput_mops"":1.08237,""best_throughput_mops"":1.08237,""worst_throughput_mops"":1.08237,""success"":true}
",True,balanced,balanced,256,256,False,0.4596734046936035,1.08237
20.3586,39936,25600,1.25746,1.25746,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 256 --producer-ratio 25 --test balanced --block 256 --repeats 1,256,256,,True,25,25,sfq,sfq,2,1,True,0,"[run 0] elapsed_ms=20.3586 successful_ops=25600 empty_dequeues=39936 throughput_mops=1.25746
","{""queue"":""sfq"",""test"":""balanced"",""threads"":256,""ops_per_thread"":256,""producer_ratio"":25,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":25600,""avg_empty_dequeues"":39936,""avg_elapsed_ms"":20.3586,""avg_throughput_mops"":1.25746,""best_throughput_mops"":1.25746,""worst_throughput_mops"":1.25746,""success"":true}
",True,balanced,balanced,256,256,False,0.4511251449584961,1.25746
20.0131,32768,32768,1.63733,1.63733,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 256 --producer-ratio 25 --test split_roles --block 256 --repeats 1,256,256,,True,25,25,sfq,sfq,0,1,True,0,"[run 0] elapsed_ms=20.0131 successful_ops=32768 empty_dequeues=32768 throughput_mops=1.63733
","{""queue"":""sfq"",""test"":""split_roles"",""threads"":256,""ops_per_thread"":256,""producer_ratio"":25,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":32768,""avg_empty_dequeues"":32768,""avg_elapsed_ms"":20.0131,""avg_throughput_mops"":1.63733,""best_throughput_mops"":1.63733,""worst_throughput_mops"":1.63733,""success"":true}
",True,split_roles,split_roles,256,256,False,0.4600708484649658,1.63733
16.3104,32768,32768,2.00903,2.00903,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 256 --producer-ratio 25 --test split_roles --block 256 --repeats 1,256,256,,True,25,25,sfq,sfq,1,1,True,0,"[run 0] elapsed_ms=16.3104 successful_ops=32768 empty_dequeues=32768 throughput_mops=2.00903
","{""queue"":""sfq"",""test"":""split_roles"",""threads"":256,""ops_per_thread"":256,""producer_ratio"":25,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":32768,""avg_empty_dequeues"":32768,""avg_elapsed_ms"":16.3104,""avg_throughput_mops"":2.00903,""best_throughput_mops"":2.00903,""worst_throughput_mops"":2.00903,""success"":true}
",True,split_roles,split_roles,256,256,False,0.47765374183654785,2.00903
20.3496,32768,32768,1.61025,1.61025,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 256 --producer-ratio 25 --test split_roles --block 256 --repeats 1,256,256,,True,25,25,sfq,sfq,2,1,True,0,"[run 0] elapsed_ms=20.3496 successful_ops=32768 empty_dequeues=32768 throughput_mops=1.61025
","{""queue"":""sfq"",""test"":""split_roles"",""threads"":256,""ops_per_thread"":256,""producer_ratio"":25,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":32768,""avg_empty_dequeues"":32768,""avg_elapsed_ms"":20.3496,""avg_throughput_mops"":1.61025,""best_throughput_mops"":1.61025,""worst_throughput_mops"":1.61025,""success"":true}
",True,split_roles,split_roles,256,256,False,0.46321678161621094,1.61025
3.12977,0,65536,20.9396,20.9396,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 256 --producer-ratio 50 --test balanced --block 256 --repeats 1,256,256,,True,50,50,sfq,sfq,0,1,True,0,"[run 0] elapsed_ms=3.12977 successful_ops=65536 empty_dequeues=0 throughput_mops=20.9396
","{""queue"":""sfq"",""test"":""balanced"",""threads"":256,""ops_per_thread"":256,""producer_ratio"":50,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":65536,""avg_empty_dequeues"":0,""avg_elapsed_ms"":3.12977,""avg_throughput_mops"":20.9396,""best_throughput_mops"":20.9396,""worst_throughput_mops"":20.9396,""success"":true}
",True,balanced,balanced,256,256,False,0.4308919906616211,20.9396
2.7578,0,65536,23.7639,23.7639,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 256 --ops 256 --producer-ratio 50 --test balanced --block 256 --repeats 1,256,256,,True,50,50,sfq,sfq,1,1,True,0,"[run 0] elapsed_ms=2.7578 successful_ops=65536 empty_dequeues=0 throughput_mops=23.7639
","{""queue"":""sfq"",""test"":""balanced"",""threads"":256,""ops_per_thread"":256,""producer_ratio"":50,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":65536,""avg_empty_dequeues"":0,""avg_elapsed_ms"":2.7578,""avg_throughput_mops"":23.7639,""best_throughput_mops"":23.7639,""worst_throughput_mops"":23.7639,""success"":true}
",True,balanced,balanced,256,256,False,0.43161606788635254,23.7639
